id,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,size,type,paint_color,state
7309300573,janesville,33590,2018,acura,mdx sh-awd sport utility,good,6 cylinders,gas,20168,clean,other,5J8YD4H3XJL008007,,,SUV,white,wi
7309291055,janesville,1500,2001,jeep,grand cherokee 4wd laredo,good,6 cylinders,gas,140000,clean,automatic,,,full-size,SUV,brown,wi
7309250178,janesville,36990,2018,bmw,4 series 430i xdrive,good,,gas,42913,clean,other,WBA4Z3C59JEC57372,,,convertible,white,wi
7309223552,janesville,1000,2019,,Janesville,,,gas,1,clean,automatic,,,,,,wi
7309216507,janesville,36590,2019,volvo,s60 t6 r-design sedan 4d,good,,gas,7618,clean,other,7JRA22TM2KG013336,,,sedan,white,wi
7309183633,janesville,1000,2019,,Janesville,,,gas,1,clean,automatic,,,,,,wi
7309156333,janesville,13990,2016,,Scion iM Hatchback 4D,good,,gas,86543,clean,other,JTNKARJEXGJ511767,fwd,,hatchback,red,wi
7308808315,janesville,26590,2013,jeep,wrangler rubicon sport,good,6 cylinders,gas,79540,clean,other,1C4BJWCG5DL538165,4wd,,SUV,blue,wi
7308767810,janesville,40990,2019,ford,mustang gt premium coupe 2d,good,8 cylinders,gas,4596,clean,other,1FA6P8CF4K5204798,rwd,,coupe,orange,wi
7308730437,janesville,35590,2011,dodge,challenger srt8 coupe 2d,good,8 cylinders,gas,16796,clean,other,2B3CJ7DJ7BH589702,rwd,,coupe,green,wi
7308694633,janesville,21590,2011,mazda,mx-5 miata grand touring,good,,gas,23483,clean,other,JM1NC2PFXB0213656,rwd,,convertible,red,wi
7308390826,janesville,1500,2000,dodge,dakota,good,8 cylinders,gas,187000,clean,automatic,,,,,black,wi
7308351838,janesville,6950,2011,ford,e150 cargo van,excellent,8 cylinders,gas,194000,clean,automatic,,rwd,,,,wi
7308339563,janesville,5950,2007,hyundai,santa fe,excellent,6 cylinders,gas,132000,clean,automatic,,fwd,,SUV,,wi
7308333600,janesville,4450,2007,nissan,sentra s,excellent,4 cylinders,gas,141000,clean,automatic,,fwd,,,,wi
7308274171,janesville,26990,2018,bmw,3 series 330i xdrive sedan,good,,gas,13088,clean,automatic,WBA8D9G55JNU69602,,,sedan,,wi
7308274141,janesville,27990,2016,bmw,3 series 340i sedan 4d,good,,gas,46057,clean,other,WBA8B3G53GNT91767,rwd,,sedan,blue,wi
7308222047,janesville,47990,2020,bmw,3 series m340i sedan 4d,good,,other,9064,clean,other,WBA5U7C02LAF54122,rwd,,sedan,black,wi
7308177244,janesville,25990,2016,bmw,3 series 340i sedan 4d,good,,gas,45611,clean,automatic,WBA8B3G51GNT62882,rwd,,sedan,black,wi
7308154832,janesville,8995,2013,subaru,xv crosstrek 2.0 limited cvt,,,,154714,,other,JF2GPAKC7DH828384,4wd,,SUV,,wi
7308151442,janesville,7695,2010,mercedes-benz,benz c-class c300 4matic sport sedan 7-speed automatic,,,,149461,,automatic,WDDGF8BB2AR127331,4wd,,sedan,,wi
7308148801,janesville,7980,2009,chevrolet,malibu ltz 6-speed automatic,,,,64048,,automatic,1G1ZK57B19F173227,fwd,,sedan,,wi
7308027956,janesville,40590,2019,ford,f250 super duty regular cab,good,8 cylinders,other,9313,clean,other,1FTBF2B65KEC91136,4wd,,pickup,white,wi
7308027904,janesville,51990,2015,chevrolet,corvette stingray z51,good,8 cylinders,gas,7389,clean,other,1G1YH3D76F5119261,rwd,,convertible,black,wi
7308027892,janesville,25990,2017,ford,expedition xlt sport,good,,other,74795,clean,other,1FMJU1JT2HEA78538,4wd,,SUV,red,wi
7308027829,janesville,33990,2016,ford,f250 super duty cab xl,good,8 cylinders,gas,18380,clean,other,1FT7X2A64GED21660,,,pickup,white,wi
7307713648,janesville,549,2016,jeep,wrangler unlimited rubicon,,,gas,45000,clean,automatic,,,,,,wi
7307636031,janesville,12000,2012,jaguar,xj xjl,excellent,,gas,47000,clean,automatic,,,sub-compact,sedan,,wi
7307536947,janesville,1000,2019,,Janesville,,,gas,1,clean,automatic,,,,,,wi
7307521313,janesville,0,2015,dodge,i,,,diesel,0,clean,other,1.51515E+16,,,other,white,wi
7307318631,janesville,1000,2019,,Janesville,,,gas,1,clean,automatic,,,,,,wi
7307282293,janesville,2875,2009,chevrolet,colbalt,excellent,4 cylinders,gas,223000,clean,manual,,fwd,,,,wi
7307266052,janesville,40590,2019,ram,1500 crew cab big horn,good,8 cylinders,gas,16931,clean,other,1C6SRFMT2KN657854,4wd,,pickup,,wi
7307181504,janesville,35990,2018,ram,1500 crew cab big horn,good,8 cylinders,gas,21885,clean,other,1C6RR7LT8JS335046,4wd,,pickup,white,wi
7307181451,janesville,35590,2017,ram,1500 crew cab big horn,good,8 cylinders,gas,22401,clean,other,1C6RR7LT4HS667558,4wd,,pickup,blue,wi
7307106183,janesville,39990,2020,ram,1500 crew cab big horn,good,6 cylinders,gas,6841,clean,automatic,1C6RRFFG0LN287052,4wd,,pickup,,wi
7307002448,janesville,1000,2019,,Janesville,,,gas,1,clean,automatic,,,,,,wi
7306958677,janesville,1000,2019,,Janesville,,,gas,1,clean,automatic,,,,,,wi
7306824045,janesville,27988,2013,chevrolet,camaro 2ss,,8 cylinders,gas,18361,clean,automatic,,rwd,,coupe,orange,wi
7306708590,janesville,25590,2017,buick,enclave leather sport,good,6 cylinders,gas,50847,clean,other,5GAKVBKD2HJ306792,,,SUV,silver,wi
7306688976,janesville,30990,2018,alfa-romeo,romeo stelvio ti sport,good,,gas,16714,clean,other,ZASFAKBN1J7B82657,,,hatchback,red,wi
7306688813,janesville,49990,2018,bmw,x5 xdrive50i sport utility,good,8 cylinders,gas,17083,clean,automatic,5UXKR6C56J0U14313,,,other,black,wi
7306590375,janesville,41990,2018,bmw,x5 xdrive50i sport utility,good,8 cylinders,gas,42896,clean,automatic,5UXKR6C55J0U15176,,,other,blue,wi
7306523976,janesville,31000,2013,chevrolet,camaro,like new,8 cylinders,gas,27920,clean,manual,,rwd,full-size,coupe,black,wi
7306266330,janesville,1000,2019,,Janesville,,,gas,1,clean,automatic,,,,,,wi
7306220350,janesville,37,2019,,Janesville,,,gas,1,clean,automatic,,,,,,wi
7306215479,janesville,37,2019,,Janesville,,,gas,1,clean,automatic,,,,,,wi
7306198768,janesville,18990,2019,mitsubishi,outlander es sport,good,,gas,25363,clean,other,JA4AD2A30KZ014986,,,SUV,white,wi
7306198733,janesville,26590,2020,hyundai,sonata sel sedan 4d,good,,gas,649,clean,other,5NPEL4JA8LH057419,fwd,,sedan,black,wi
7306166194,janesville,22590,2020,buick,encore gx select sport,good,,other,5144,clean,other,KL4MMDSL8LB104338,,,SUV,red,wi
7306125793,janesville,26990,2020,honda,civic si coupe 2d,good,,gas,3906,clean,other,2HGFC3A50LH753977,fwd,,coupe,black,wi
7305985238,janesville,6000,2011,chevrolet,cruze eco,excellent,4 cylinders,gas,116000,clean,manual,,fwd,full-size,sedan,black,wi
7305921581,janesville,10495,2010,toyota,highlander limited 4wd 5-speed automatic,,,,170225,,automatic,5TDDK3EH1AS036421,4wd,,SUV,,wi
7305914150,janesville,8780,2011,nissan,murano s awd cvt,,,,107076,,other,JN8AZ1MW6BW174285,4wd,,SUV,,wi
7305906700,janesville,8750,2008,lexus,rx 350 awd 5-speed automatic,,,,148337,,automatic,2T2HK31U88C073520,4wd,,SUV,,wi
7305679819,janesville,16590,2013,lincoln,mkz sedan 4d,good,,gas,61087,clean,other,3LN6L2G99DR819673,fwd,,sedan,red,wi
7305638760,janesville,33590,2017,audi,q5 3.0t premium plus sport,good,6 cylinders,gas,14318,clean,automatic,WA1D7AFP9HA039175,,,SUV,black,wi
7305632103,janesville,32995,2017,ram,1500 sport 4x4,,,gas,71320,clean,automatic,,,,,,wi
7305624354,janesville,7995,2008,volkswagen,rabbit s,,,gas,88664,clean,automatic,,,,,,wi
7305620846,janesville,12995,2015,chevrolet,equinox lt awd,,,gas,112810,clean,automatic,,,,,,wi
7305612370,janesville,12995,2012,dodge,durango citadel awd gas,,,gas,161941,clean,automatic,,,,,,wi
7305610510,janesville,10995,2013,honda,civic lx,,,gas,74614,clean,automatic,,,,,,wi
7305606392,janesville,38590,2020,jaguar,e-pace p250 sport utility,good,,other,1372,clean,other,SADFK2FX2L1Z76529,,,SUV,black,wi
7305545703,janesville,40990,2018,mercedes-benz,gls 450 4matic,good,6 cylinders,gas,54431,clean,automatic,4JGDF6EE5JB074118,,,SUV,silver,wi
7305489113,janesville,6800,2007,volvo,s80 v8,excellent,,gas,117000,clean,automatic,,,,,,wi
7305366589,janesville,23435,2007,,2007 Freightliner Detroit,excellent,,diesel,934475,clean,manual,,,,truck,white,wi
7305165392,janesville,14590,2016,,Scion iM Hatchback 4D,good,,gas,65203,clean,other,JTNKARJE4GJ508198,fwd,,hatchback,red,wi
7305165323,janesville,14590,2013,volvo,s60 t5 premier plus sedan,good,,gas,99204,clean,other,YV1612FH6D2201230,,,sedan,black,wi
7305121956,janesville,21990,2014,bmw,4 series 428i xdrive coupe,good,,gas,50293,clean,other,WBA3N5C58EF717475,,,coupe,blue,wi
7305085249,janesville,39990,2020,acura,mdx sh-awd sport utility,good,6 cylinders,gas,1237,clean,other,5J8YD4H39LL041518,,,other,white,wi
7305019336,janesville,18900,2017,hyundai,santa fe sport,like new,4 cylinders,gas,30000,clean,automatic,,fwd,,,,wi
7304865260,janesville,23000,2015,mini,cooper,like new,4 cylinders,gas,16800,clean,automatic,,fwd,compact,convertible,green,wi
7304734030,janesville,9500,1965,ford,mustang,,,gas,111111,clean,other,,,,,,wi
7304732499,janesville,12000,2012,jaguar,xj xjl,excellent,,gas,47000,clean,automatic,,,sub-compact,sedan,,wi
7304717202,janesville,40990,2018,jeep,wrangler unlimited all new,good,6 cylinders,gas,27605,clean,other,1C4HJXEG8JW115524,4wd,,SUV,white,wi
7304667632,janesville,40990,2014,chevrolet,silverado 2500 hd crew,good,8 cylinders,gas,53263,clean,other,1GC1CYEGXEF118352,,,pickup,white,wi
7304667567,janesville,35990,2018,ford,mustang gt coupe 2d,good,8 cylinders,gas,5160,clean,other,1FA6P8CF6J5146188,rwd,,coupe,orange,wi
7304604291,janesville,33590,2017,ford,mustang gt coupe 2d,good,8 cylinders,gas,10744,clean,other,1FA6P8CF0H5209229,rwd,,coupe,,wi
7304413212,janesville,1600,2001,dodge,dakota,,,gas,97132,clean,automatic,,,,,,wi
7304279920,janesville,10495,2010,toyota,highlander limited 4wd 5-speed automatic,,,,170225,,automatic,5TDDK3EH1AS036421,4wd,,SUV,,wi
7304274450,janesville,499,2015,chevrolet,silverado ltz crew 4x4,,,gas,63212,clean,automatic,,,,,,wi
7304269517,janesville,5480,2007,honda,accord ex-l v-6 coupe at 5-speed automatic,,,,153187,,automatic,1HGCM82617A004615,fwd,,coupe,,wi
7304259558,janesville,14495,2013,audi,q5 3.0 quattro premium 6-speed automatic,,,,114112,,automatic,WA1DGAFP7DA024412,4wd,,SUV,,wi
7304197171,janesville,24990,2018,bmw,3 series 330i xdrive sedan,good,,gas,28946,clean,other,WBA8D9G56JNU69835,,,sedan,white,wi
7304146134,janesville,32590,2018,bmw,3 series 340i xdrive sedan,good,,gas,32757,clean,other,WBA8B7G56JNU95152,,,sedan,white,wi
7304123676,janesville,24990,2017,bmw,3 series 330i xdrive sedan,good,,gas,21850,clean,automatic,WBA8D9G3XHNU63108,,,sedan,,wi
7304073566,janesville,26590,2018,bmw,3 series 330i xdrive sedan,good,,gas,19980,clean,automatic,WBA8D9G58JNU72204,,,sedan,black,wi
7303981411,janesville,1000,2019,,Janesville,,,gas,1,clean,automatic,,,,,,wi
7303959174,janesville,1000,2019,,Janesville,,,gas,1,clean,automatic,,,,,,wi
7303923658,janesville,37,2019,,Janesville,,,gas,1,clean,automatic,,,,,,wi
7303841251,janesville,1500,1997,dodge,dakota,fair,,gas,78123,clean,automatic,,4wd,,truck,red,wi
7303734611,janesville,14590,2012,bmw,1 series 128i coupe 2d,good,,other,80465,clean,other,WBAUP9C53CVL91190,,,coupe,black,wi
7303648616,janesville,19900,2012,,isuzu npr,excellent,other,diesel,104000,clean,automatic,,rwd,full-size,truck,white,wi
7303642184,janesville,19990,2020,mitsubishi,outlander sport es,good,,other,11103,clean,other,JA4AP3AU9LU013694,,,hatchback,orange,wi
7303590555,janesville,28990,2018,infiniti,qx60 3.5 sport utility,good,6 cylinders,gas,32458,clean,other,5N1DL0MN7JC500375,fwd,,SUV,black,wi
7303558440,janesville,23990,2015,cadillac,srx luxury collection,good,,other,57304,clean,other,3GYFNBE38FS548169,fwd,,SUV,,wi
7303550580,janesville,1000,2020,,Janesville,,,gas,1,clean,automatic,,,,,,wi
7303462708,janesville,2800,2004,pontiac,sunfire,good,4 cylinders,gas,68500,clean,automatic,1G2JB12F347366171,fwd,mid-size,coupe,blue,wi
7303436985,janesville,37,2020,,Janesville,,,gas,2,clean,automatic,,,,,,wi
7303433406,janesville,1000,2020,,Janesville,,,gas,1,clean,automatic,,,,,,wi
7303277848,janesville,6895,2009,nissan,murano sl awd cvt,,,,134933,,other,JN8AZ18W89W124427,4wd,,SUV,,wi
7303268294,janesville,6780,2007,ford,escape xlt 4wd 2.3l 4-speed automatic,,,,66283,,automatic,1FMYU93Z17KA66024,4wd,,SUV,,wi
7303266695,janesville,6800,2007,volvo,s80 v8,excellent,,gas,117000,clean,automatic,,,,,,wi
7303261682,janesville,5795,2008,chevrolet,trailblazer lt2 4wd 4-speed automatic,,,,166517,,automatic,1GNDT13S682129573,4wd,,SUV,,wi
7303144229,janesville,38590,2019,ram,1500 crew cab big horn,good,6 cylinders,gas,28556,clean,other,1C6RRFFGXKN695394,4wd,,pickup,white,wi
7303117581,janesville,43990,2019,ram,1500 crew cab big horn,good,8 cylinders,gas,17352,clean,other,1C6SRFFT7KN755503,4wd,,pickup,black,wi
7303081981,janesville,40990,2020,ram,1500 crew cab rebel pickup,good,8 cylinders,gas,12272,clean,other,1C6RRELT1LN421286,,,pickup,black,wi
7303040834,janesville,39990,2019,ram,1500 crew cab laramie pickup,good,8 cylinders,gas,53392,clean,other,1C6SRFRT8KN680340,4wd,,pickup,green,wi
7302978600,janesville,37,2021,,Janesville,,,gas,1,clean,automatic,,,,,,wi
7302931525,janesville,9500,2003,toyota,tundra,excellent,6 cylinders,gas,103118,clean,automatic,,rwd,,pickup,black,wi
7302928033,janesville,0,2013,,Other,,,other,0,clean,other,1.31313E+16,,,other,,wi
7302927390,janesville,1000,2020,,Janesville,,,gas,1,clean,automatic,,,,,,wi
7302915847,janesville,1000,2021,,Janesville,,,gas,1,clean,automatic,,,,,,wi
7302906315,janesville,37,2020,,Janesville,,,gas,1,clean,automatic,,,,,,wi
7302887173,janesville,1000,2020,,Janesville,,,gas,1,clean,automatic,,,,,,wi
7302879483,janesville,1000,2020,,Janesville,,,gas,1,clean,automatic,,,,,,wi
7302874246,janesville,1000,2020,,Janesville,,,gas,1,clean,automatic,,,,,,wi
7302615906,janesville,41590,2020,buick,enclave avenir sport,good,6 cylinders,gas,29010,clean,other,5GAERDKWXLJ231184,fwd,,SUV,red,wi
7302615838,janesville,8990,2013,,smart fortwo Passion Hatchback,good,,gas,59072,clean,automatic,WMEEJ3BA2DK636540,rwd,,coupe,silver,wi
7302579089,janesville,37590,2018,bmw,x5 xdrive35i sport utility,good,,gas,33038,clean,automatic,5UXKR0C52J0X86681,,,SUV,blue,wi
7302519988,janesville,29990,2018,alfa-romeo,romeo stelvio ti sport,good,,other,26978,clean,other,ZASFAKBN3J7B64774,,,hatchback,,wi
7302195766,janesville,7489,1989,chevrolet,corvette,good,8 cylinders,gas,123350,clean,automatic,,rwd,,coupe,red,wi
7302088324,janesville,17990,2018,hyundai,sonata se sedan 4d,good,,gas,24163,clean,other,5NPE24AF5JH650800,fwd,,sedan,white,wi
7302082025,janesville,19590,2017,mitsubishi,outlander se sport,good,,other,50473,clean,other,JA4AZ3A31HZ024393,4wd,,SUV,brown,wi
7302014820,janesville,22590,2020,buick,encore gx select sport,good,,gas,3722,clean,other,KL4MMDSLXLB122596,fwd,,SUV,black,wi
7301975597,janesville,14990,2015,honda,civic lx coupe 2d,good,,gas,77726,clean,other,2HGFG3A55FH510450,fwd,,coupe,red,wi
7301657864,janesville,40990,2017,mercedes-benz,gls 450 sport,good,6 cylinders,gas,43451,clean,other,4JGDF6EE7HA968654,,,SUV,,wi
7301654250,janesville,52990,2020,jaguar,e-pace p300 r-dynamic se,good,,gas,79,clean,other,SADFL2GX2L1Z91107,,,other,white,wi
7301636689,janesville,26990,2020,lincoln,mkz sedan 4d,good,,gas,15635,clean,other,3LN6L5A94LR611399,fwd,,sedan,black,wi
7301611259,janesville,38990,2020,audi,q5 45 tfsi premium plus,good,,gas,19067,clean,other,WA1BNAFYXL2013483,,,SUV,white,wi
7317098990,kenosha-racine,8975,2007,ford,f250 xl 4wd,excellent,8 cylinders,gas,140980,clean,automatic,1FTSX21P37EA38704,4wd,full-size,pickup,white,wi
7317091019,kenosha-racine,4500,2004,chrysler,sebring,good,6 cylinders,gas,162067,clean,automatic,,fwd,compact,convertible,silver,wi
7317022751,kenosha-racine,7500,2007,ram,3500,good,6 cylinders,diesel,236000,clean,automatic,,rwd,full-size,truck,black,wi
7316965846,kenosha-racine,5000,2003,ram,2500,fair,6 cylinders,diesel,225,clean,automatic,,4wd,full-size,pickup,black,wi
7316928495,kenosha-racine,2000,1999,ram,1500 sport,good,8 cylinders,gas,181000,clean,automatic,,rwd,,pickup,red,wi
7316911667,kenosha-racine,13250,2008,mercedes-benz,gl450,excellent,8 cylinders,gas,60000,clean,automatic,,4wd,full-size,SUV,blue,wi
7316874432,kenosha-racine,308,2012,jeep,wrangler,,6 cylinders,gas,101684,clean,automatic,,4wd,,SUV,silver,wi
7316852661,kenosha-racine,9900,2013,ford,fusion,good,4 cylinders,gas,96903,clean,automatic,3FA6P0H73DR183008,fwd,,sedan,purple,wi
7316852195,kenosha-racine,3999,2006,hyundai,azera,like new,6 cylinders,gas,69564,clean,automatic,,fwd,,sedan,,wi
7316851984,kenosha-racine,33900,2020,ram,1500 classic,good,8 cylinders,gas,4658,clean,automatic,1C6RR7TT3LS120418,4wd,full-size,truck,black,wi
7316851960,kenosha-racine,16900,2016,chrysler,300,good,6 cylinders,gas,56978,clean,automatic,2C3CCAAG2GH206677,rwd,,sedan,blue,wi
7316851867,kenosha-racine,10900,2011,honda,fit,good,4 cylinders,gas,48831,clean,manual,JHMGE8G35BC007444,fwd,,hatchback,grey,wi
7316850241,kenosha-racine,5999,2008,bmw,5-series,like new,6 cylinders,gas,122252,clean,automatic,,4wd,,sedan,,wi
7316849426,kenosha-racine,2999,2001,honda,civic,like new,4 cylinders,gas,126147,clean,automatic,,fwd,,sedan,,wi
7316846747,kenosha-racine,3999,2002,toyota,highlander,like new,4 cylinders,gas,131487,clean,automatic,,4wd,,SUV,,wi
7316845890,kenosha-racine,3999,2011,nissan,versa,like new,4 cylinders,gas,96294,clean,automatic,,fwd,,sedan,,wi
7316845106,kenosha-racine,3999,2007,nissan,altima,like new,4 cylinders,gas,111912,clean,automatic,,fwd,,sedan,,wi
7316844453,kenosha-racine,4999,2007,toyota,camry,like new,4 cylinders,gas,123861,clean,automatic,,fwd,,sedan,,wi
7316843469,kenosha-racine,1999,2009,chevrolet,cobalt,like new,4 cylinders,gas,170309,clean,manual,,fwd,,coupe,,wi
7316827965,kenosha-racine,30590,2020,ford,ranger supercab xl pickup,good,,gas,10740,clean,other,1FTER1EHXLLA66736,,,pickup,,wi
7316827971,kenosha-racine,18990,2020,chevrolet,spark activ hatchback,good,,gas,6395,clean,other,KL8CH6SA8LC462333,fwd,,hatchback,black,wi
7316794094,kenosha-racine,18950,2013,bmw,335i xdrive,excellent,6 cylinders,gas,79560,clean,automatic,,4wd,,,grey,wi
7316768980,kenosha-racine,39590,2019,chevrolet,silverado 1500 crew,good,,gas,21014,clean,other,3GCPYDEK6KG154347,4wd,,pickup,brown,wi
7316696133,kenosha-racine,39995,2016,ford,f-150,,,gas,90113,clean,automatic,1FTEW1EFXGKE12996,4wd,,pickup,black,wi
7316696122,kenosha-racine,32995,2015,ram,1500,,,gas,89044,clean,automatic,1C6RR7LT7FS699028,4wd,,pickup,blue,wi
7316666040,kenosha-racine,28990,2017,bmw,4 series 440i xdrive gran,good,,gas,49355,clean,automatic,WBA4E5C56HG189275,,,coupe,,wi
7316628712,kenosha-racine,12300,2014,honda,accord,excellent,6 cylinders,gas,138500,clean,automatic,,fwd,mid-size,coupe,black,wi
7316610105,kenosha-racine,2299,2006,,SAAB 9-3,like new,4 cylinders,gas,150453,clean,automatic,,fwd,,sedan,,wi
7316608569,kenosha-racine,4999,2005,honda,pilot,like new,6 cylinders,gas,138423,clean,automatic,,4wd,,SUV,,wi
7316607702,kenosha-racine,3999,2001,chevrolet,tahoe,like new,8 cylinders,gas,158418,clean,automatic,,4wd,,SUV,,wi
7316606450,kenosha-racine,3999,2006,,SUZUKI GRAND VITARA,like new,6 cylinders,gas,135426,clean,automatic,,4wd,,SUV,,wi
7316604582,kenosha-racine,3999,2006,ford,explorer,like new,6 cylinders,gas,184129,clean,automatic,,rwd,,SUV,,wi
7316514285,kenosha-racine,3975,2007,dodge,caravan sxt,excellent,6 cylinders,gas,120098,clean,automatic,2D4GP44L17R105056,fwd,mid-size,mini-van,red,wi
7316511527,kenosha-racine,6000,1951,chrysler,windsor deluxe,good,6 cylinders,gas,32000,clean,other,,rwd,,,custom,wi
7316500878,kenosha-racine,4375,2001,nissan,xterra se 4dr 4x4,excellent,6 cylinders,gas,146098,clean,automatic,5N1ED28YX1C575217,4wd,mid-size,SUV,red,wi
7316469711,kenosha-racine,1200,2000,dodge,dakota,good,6 cylinders,gas,178964,clean,automatic,1B7GL22X8YS553362,rwd,mid-size,truck,green,wi
7316459364,kenosha-racine,17995,2011,gmc,yukon denali xl,like new,8 cylinders,gas,135928,clean,automatic,,4wd,full-size,SUV,black,wi
7316380552,kenosha-racine,38590,2015,dodge,challenger srt 392 coupe,good,8 cylinders,gas,24164,clean,other,2C3CDZDJ8FH831926,rwd,,coupe,white,wi
7316337541,kenosha-racine,4499,2008,pontiac,g6,like new,6 cylinders,gas,190986,clean,automatic,,fwd,,sedan,,wi
7316331417,kenosha-racine,6400,1964,,1964 AMC RAMBER 330,good,6 cylinders,gas,999999,clean,automatic,,rwd,,,,wi
7316330635,kenosha-racine,2999,2002,mitsubishi,lancer,like new,4 cylinders,gas,125801,clean,automatic,,fwd,,sedan,,wi
7316324176,kenosha-racine,3999,2004,chevrolet,trailblazer ext,like new,8 cylinders,gas,160288,clean,automatic,,4wd,,SUV,,wi
